id_student,code_module,code_presentation,total_clicks,active_days,num_unique_sites
678110,BBB,2014J,388,27,51
678144,BBB,2014J,132,6,21
678194,CCC,2014J,1318,67,32
678194,EEE,2014J,3115,98,59
678203,CCC,2014J,540,44,31
678203,FFF,2014J,1425,36,99
678204,CCC,2014J,485,57,40
678213,BBB,2014J,400,26,50
678219,DDD,2014J,260,24,35
678231,DDD,2014J,128,15,26
678233,DDD,2014J,971,86,84
678235,FFF,2014J,7859,233,217
678240,DDD,2014J,938,101,124
678241,GGG,2014J,115,14,19
678244,BBB,2014J,1788,78,72
678246,BBB,2014J,1002,36,81
678255,GGG,2014J,630,30,45
678261,GGG,2014J,448,19,31
678262,DDD,2014J,107,9,14
678267,EEE,2014J,1229,62,54
678270,FFF,2014J,1037,55,48
678278,BBB,2014J,389,13,47
678283,BBB,2014J,100,8,14
678310,EEE,2014J,448,31,28
678313,GGG,2014J,30,4,9
678314,BBB,2014J,1088,63,80
678327,BBB,2014J,91,10,17
678335,BBB,2014J,276,15,44
678339,CCC,2014J,1173,69,71
678341,EEE,2014J,5208,224,71
678346,FFF,2014J,71,5,19
678367,BBB,2014J,749,30,57
678373,BBB,2014J,1223,56,84
678381,FFF,2014J,2557,104,107
678393,CCC,2014J,883,33,44
678393,EEE,2014J,638,37,35
678395,CCC,2014J,6402,185,110
678397,FFF,2014J,10,1,4
678407,FFF,2014J,2116,82,111
678408,CCC,2014J,2575,55,49
678419,CCC,2014J,878,67,44
678419,EEE,2014J,1069,54,39
678432,GGG,2014J,327,23,32
678444,BBB,2014J,73,3,20
678452,FFF,2014J,1657,66,96
678474,CCC,2014J,34,7,8
678474,FFF,2014J,9,5,1
678490,DDD,2014J,1378,102,82
678508,EEE,2014J,3210,134,60
678528,FFF,2014J,4447,113,207
678538,CCC,2014J,108,6,20
678538,EEE,2014J,3142,127,58
678575,BBB,2014J,166,15,31
678578,BBB,2014J,78,5,21
678605,DDD,2014J,629,86,90
678612,GGG,2014J,9,5,4
678613,EEE,2014J,308,11,15
678618,GGG,2014J,530,39,34
678619,FFF,2014J,722,53,60
678623,BBB,2014J,587,48,60
678628,FFF,2014J,2293,92,144
678639,FFF,2014J,1092,43,69
678659,FFF,2014J,3044,58,142
678661,BBB,2014J,578,37,56
678680,BBB,2014J,1080,65,77
678688,BBB,2014J,1326,62,82
678701,EEE,2014J,803,52,39
678702,BBB,2014J,65,2,10
678714,GGG,2014J,90,8,7
678715,EEE,2014J,1222,68,66
678737,DDD,2014J,25,3,7
678762,GGG,2014J,361,17,31
678769,FFF,2014J,96,3,24
678770,BBB,2014J,8,1,5
678774,GGG,2014J,583,37,39
678777,BBB,2014J,334,31,43
678790,CCC,2014J,1284,52,49
678790,DDD,2014J,501,54,67
678801,BBB,2014J,27,3,7
678815,BBB,2014J,1451,72,72
678819,FFF,2014J,4425,156,186
678831,FFF,2014J,397,27,32
678843,CCC,2014J,16,3,3
678844,DDD,2014J,506,68,61
678852,EEE,2014J,396,11,25
678859,FFF,2014J,5474,143,175
678860,CCC,2014J,1258,50,80
678860,EEE,2014J,2058,60,53
678877,FFF,2014J,889,47,79
678906,BBB,2014J,1136,85,92
678929,EEE,2014J,2947,134,58
678941,DDD,2014J,660,66,123
678946,FFF,2014J,4221,177,146
678953,BBB,2014J,34,6,7
678954,FFF,2014J,5746,185,161
678955,BBB,2014J,911,41,76
678970,EEE,2014J,961,38,38
678995,BBB,2014J,3192,78,130
679000,DDD,2014J,526,30,23
679019,FFF,2014J,1023,38,53
679036,FFF,2014J,13701,266,251
679039,CCC,2014J,633,36,44
679059,BBB,2014J,1998,59,103
679111,FFF,2014J,1483,43,76
679114,CCC,2014J,7,2,3
679114,EEE,2014J,1772,89,51
679119,FFF,2014J,59,4,10
679127,GGG,2014J,1024,85,54
679128,CCC,2014J,1934,116,83
679174,BBB,2014J,1361,45,84
679179,CCC,2014J,194,9,10
679179,DDD,2014J,166,6,18
679189,FFF,2014J,5704,158,171
679207,CCC,2014J,10,2,2
679207,EEE,2014J,2177,104,52
679218,BBB,2014J,286,27,36
679227,FFF,2014J,3494,113,167
679232,BBB,2014J,1428,46,83
679237,FFF,2014J,4871,65,125
679251,FFF,2014J,1489,65,111
679255,DDD,2014J,234,23,31
679262,FFF,2014J,1189,71,89
679269,FFF,2014J,516,23,64
679271,CCC,2014J,135,16,16
679275,GGG,2014J,37,3,14
679278,FFF,2014J,2495,74,123
679325,CCC,2014J,2,1,1
679327,GGG,2014J,1030,77,47
679332,GGG,2014J,11,1,2
679337,FFF,2014J,305,7,34
679342,FFF,2014J,1678,88,71
679363,CCC,2014J,267,7,22
679384,FFF,2014J,5394,170,143
679386,CCC,2014J,673,34,49
679386,FFF,2014J,1798,33,85
679388,DDD,2014J,22,4,7
679395,DDD,2014J,897,103,57
679402,FFF,2014J,2274,147,136
679409,GGG,2014J,158,9,22
679427,DDD,2014J,145,8,14
679431,CCC,2014J,3087,173,95
679431,EEE,2014J,14,3,4
679439,BBB,2014J,381,22,50
679445,FFF,2014J,2932,75,123
679448,FFF,2014J,7231,141,198
679451,CCC,2014J,2737,119,122
679454,DDD,2014J,804,83,94
679457,BBB,2014J,305,25,47
679468,CCC,2014J,55,5,34
679498,FFF,2014J,2418,81,107
679502,FFF,2014J,477,17,50
679509,FFF,2014J,2313,67,90
679525,DDD,2014J,3964,212,147
679529,CCC,2014J,1035,33,24
679539,CCC,2014J,52,2,10
679539,EEE,2014J,7,2,2
679541,EEE,2014J,622,38,34
679558,DDD,2014J,99,14,38
679559,BBB,2014J,500,20,39
679569,CCC,2014J,583,32,39
679569,EEE,2014J,646,38,47
679582,DDD,2014J,174,25,35
679594,FFF,2014J,7264,238,129
679599,CCC,2014J,756,38,42
679631,EEE,2014J,2797,113,52
679663,CCC,2014J,214,24,17
679676,FFF,2014J,3548,73,141
679688,FFF,2014J,745,21,59
679716,BBB,2014J,479,25,58
679724,BBB,2014J,343,21,37
679726,BBB,2014J,25,1,6
679733,CCC,2014J,4290,154,93
679749,FFF,2014J,138,8,37
679750,CCC,2014J,7882,126,69
679760,DDD,2014J,50,12,16
679769,GGG,2014J,546,36,45
679777,DDD,2014J,4960,114,123
679788,FFF,2014J,1842,69,103
679790,FFF,2014J,2483,52,130
679798,BBB,2014J,1168,64,86
679801,EEE,2014J,2473,117,70
679828,BBB,2014J,426,59,44
679840,GGG,2014J,435,34,37
679854,DDD,2014J,4291,179,128
679883,EEE,2014J,1,1,1
679886,CCC,2014J,2482,132,92
679897,DDD,2014J,563,67,83
679918,BBB,2014J,508,33,51
679921,GGG,2014J,745,44,45
679938,FFF,2014J,36,3,10
679939,CCC,2014J,482,42,36
679939,FFF,2014J,1869,83,107
679959,CCC,2014J,666,36,51
679967,BBB,2014J,1294,70,70
679971,BBB,2014J,186,18,24
679989,BBB,2014J,186,8,27
680002,CCC,2014J,1202,76,58
680009,BBB,2014J,854,43,70
680014,FFF,2014J,2637,112,137
680017,DDD,2014J,1140,85,147
680018,FFF,2014J,946,43,67
680025,DDD,2014J,671,47,79
680027,CCC,2014J,9544,222,107
680027,FFF,2014J,6609,228,125
680063,GGG,2014J,409,27,28
680074,EEE,2014J,88,6,14
680080,FFF,2014J,5096,137,121
680087,DDD,2014J,756,59,47
680133,CCC,2014J,1077,42,44
680133,EEE,2014J,1442,73,49
680145,CCC,2014J,389,22,33
680145,FFF,2014J,2074,60,108
680146,BBB,2014J,1916,69,89
680162,BBB,2014J,886,20,47
680174,BBB,2014J,1046,56,95
680176,GGG,2014J,217,18,24
680187,CCC,2014J,1585,97,86
680212,FFF,2014J,864,30,57
680219,BBB,2014J,1353,59,93
680222,CCC,2014J,213,13,15
680222,FFF,2014J,139,15,21
680231,FFF,2014J,462,20,58
680255,FFF,2014J,100,10,29
680261,GGG,2014J,338,41,35
680266,FFF,2014J,4993,197,224
680267,CCC,2014J,655,54,34
680267,EEE,2014J,743,57,42
680270,FFF,2014J,2578,70,118
680273,FFF,2014J,2132,50,84
680290,BBB,2014J,1503,54,77
680293,DDD,2014J,42,4,3
680312,FFF,2014J,12,2,10
680314,DDD,2014J,229,23,42
680322,FFF,2014J,3716,183,134
680331,DDD,2014J,131,22,31
680340,GGG,2014J,58,9,14
680343,FFF,2014J,5034,143,273
680345,GGG,2014J,5,3,1
680348,FFF,2014J,3675,128,130
680349,FFF,2014J,38,3,10
680354,GGG,2014J,217,15,13
680373,DDD,2014J,535,42,72
680410,FFF,2014J,290,14,33
680414,DDD,2014J,1081,29,108
680427,GGG,2014J,373,20,30
680431,DDD,2014J,1186,118,74
680442,EEE,2014J,387,17,36
680443,FFF,2014J,4827,197,154
680453,BBB,2014J,245,17,41
680464,FFF,2014J,3250,87,137
680471,BBB,2014J,778,66,78
680483,EEE,2014J,1904,111,62
680484,GGG,2014J,206,10,19
680492,CCC,2014J,4398,145,120
680492,DDD,2014J,1653,140,125
680506,FFF,2014J,3739,77,139
680517,FFF,2014J,157,14,28
680522,BBB,2014J,36,3,10
680530,BBB,2014J,221,22,37
680541,BBB,2014J,435,23,63
680545,BBB,2014J,2536,101,102
680559,BBB,2014J,587,37,60
680563,EEE,2014J,127,14,11
680569,GGG,2014J,294,17,24
680572,FFF,2014J,6389,163,144
680591,BBB,2014J,495,43,58
680602,CCC,2014J,414,35,48
680612,DDD,2014J,95,5,21
680614,EEE,2014J,176,10,18
680626,DDD,2014J,205,40,23
680644,EEE,2014J,3250,186,54
680678,EEE,2014J,187,11,12
680687,CCC,2014J,2447,69,119
680698,CCC,2014J,1,1,1
680698,DDD,2014J,1,1,1
680708,FFF,2014J,2378,79,120
680713,FFF,2014J,4465,213,224
680714,FFF,2014J,123,12,26
680723,BBB,2014J,2239,96,103
680728,DDD,2014J,308,39,30
680733,DDD,2014J,187,19,26
680747,FFF,2014J,2467,99,107
680764,DDD,2014J,298,26,53
680765,CCC,2014J,1609,143,66
680765,EEE,2014J,1491,131,56
680775,FFF,2014J,1852,90,116
680787,BBB,2014J,1503,65,88
680798,BBB,2014J,2153,82,127
680804,CCC,2014J,1927,107,79
680804,EEE,2014J,1416,81,68
680807,DDD,2014J,46,8,16
680810,FFF,2014J,10471,139,156
680812,DDD,2014J,309,26,57
680817,DDD,2014J,491,51,66
680829,EEE,2014J,161,7,15
680850,GGG,2014J,27,4,10
680855,FFF,2014J,145,5,24
680862,BBB,2014J,64,10,22
680872,FFF,2014J,1383,53,82
680878,BBB,2014J,7,3,4
680890,CCC,2014J,630,47,58
680894,EEE,2014J,778,38,46
680912,FFF,2014J,2622,116,121
680918,BBB,2014J,1230,74,64
680926,BBB,2014J,1267,128,79
680938,FFF,2014J,207,9,34
680955,FFF,2014J,5218,162,152
680966,GGG,2014J,1107,92,45
680970,BBB,2014J,1060,53,79
680973,DDD,2014J,199,27,32
680974,FFF,2014J,1377,50,113
680981,DDD,2014J,61,8,15
680988,GGG,2014J,169,13,19
680992,GGG,2014J,93,11,20
680996,DDD,2014J,296,38,43
681001,EEE,2014J,4939,172,70
681004,FFF,2014J,3931,137,189
681059,DDD,2014J,420,68,106
681065,GGG,2014J,845,68,38
681073,FFF,2014J,608,10,49
681095,EEE,2014J,19,3,8
681107,GGG,2014J,370,25,34
681125,DDD,2014J,148,26,20
681150,BBB,2014J,2750,110,105
681152,FFF,2014J,1716,55,56
681154,GGG,2014J,582,44,43
681165,CCC,2014J,2065,46,96
681168,GGG,2014J,46,10,14
681174,CCC,2014J,686,56,62
681182,DDD,2014J,224,18,23
681195,GGG,2014J,328,40,27
681200,EEE,2014J,3603,166,62
681210,DDD,2014J,449,6,118
681211,DDD,2014J,203,22,31
681222,BBB,2014J,1430,67,90
681235,CCC,2014J,1144,117,64
681235,FFF,2014J,2234,103,102
681241,DDD,2014J,833,89,86
681268,GGG,2014J,582,14,27
681277,FFF,2014J,228,13,36
681289,BBB,2014J,1340,51,80
681298,FFF,2014J,519,9,48
681302,CCC,2014J,820,36,54
681302,EEE,2014J,546,34,32
681327,EEE,2014J,808,55,45
681328,FFF,2014J,3976,125,160
681335,CCC,2014J,257,21,36
681335,FFF,2014J,1000,25,69
681341,FFF,2014J,1790,62,104
681352,FFF,2014J,3039,110,128
681354,FFF,2014J,1157,43,81
681356,DDD,2014J,273,33,66
681369,EEE,2014J,2250,142,66
681379,EEE,2014J,879,36,31
681383,GGG,2014J,244,25,22
681384,BBB,2014J,30,2,9
681393,FFF,2014J,41,2,10
681397,FFF,2014J,531,13,49
681416,EEE,2014J,2876,131,58
681421,GGG,2014J,503,42,48
681425,DDD,2014J,502,52,117
681440,DDD,2014J,2045,164,82
681447,GGG,2014J,832,36,43
681452,FFF,2014J,1994,60,103
681490,FFF,2014J,6003,220,162
681495,DDD,2014J,172,20,36
681528,DDD,2014J,104,18,29
681532,GGG,2014J,268,17,21
681566,BBB,2014J,1158,89,89
681581,BBB,2014J,1753,50,104
681608,FFF,2014J,1896,56,105
681633,FFF,2014J,4756,125,195
681642,CCC,2014J,717,54,41
681652,FFF,2014J,2830,93,114
681655,FFF,2014J,4155,145,181
681658,FFF,2014J,2163,80,89
681691,FFF,2014J,62,5,18
681695,DDD,2014J,6,2,3
681696,GGG,2014J,549,47,42
681705,DDD,2014J,96,17,23
681710,BBB,2014J,77,11,17
681716,BBB,2014J,2043,73,97
681729,DDD,2014J,1757,128,165
681731,CCC,2014J,1138,66,85
681735,FFF,2014J,343,31,48
681746,DDD,2014J,1503,139,121
681751,GGG,2014J,362,18,35
681752,BBB,2014J,97,11,19
681755,FFF,2014J,3043,198,136
681759,EEE,2014J,511,24,27
681763,FFF,2014J,6816,168,167
681791,GGG,2014J,114,11,13
681798,BBB,2014J,1009,34,65
681799,DDD,2014J,837,78,83
681844,CCC,2014J,172,11,13
681852,EEE,2014J,153,6,7
681854,DDD,2014J,134,27,28
681861,EEE,2014J,1536,66,46
681872,DDD,2014J,21,3,6
681876,GGG,2014J,365,13,35
681923,DDD,2014J,1328,114,122
681938,FFF,2014J,2942,78,131
681961,BBB,2014J,92,8,10
681966,CCC,2014J,139,7,7
681973,FFF,2014J,2080,66,96
681984,BBB,2014J,82,10,20
682001,GGG,2014J,1061,74,58
682015,FFF,2014J,330,18,40
682018,DDD,2014J,75,6,22
682019,FFF,2014J,777,22,42
682022,DDD,2014J,831,63,60
682025,FFF,2014J,295,22,43
682031,DDD,2014J,1983,135,110
682041,CCC,2014J,3,1,1
682051,BBB,2014J,515,25,40
682056,BBB,2014J,335,16,50
682058,BBB,2014J,418,15,34
682070,FFF,2014J,4366,205,152
682098,FFF,2014J,45,2,17
682100,GGG,2014J,747,38,43
682107,BBB,2014J,1188,29,75
682117,DDD,2014J,260,35,54
682123,GGG,2014J,876,28,47
682217,EEE,2014J,306,17,17
682223,BBB,2014J,512,22,48
682226,CCC,2014J,197,14,13
682239,EEE,2014J,1660,115,74
682259,CCC,2014J,416,33,25
682259,EEE,2014J,411,33,29
682276,FFF,2014J,1346,73,83
682294,DDD,2014J,1530,117,112
682298,FFF,2014J,3404,128,131
682299,DDD,2014J,923,79,109
682301,CCC,2014J,1065,41,37
682306,DDD,2014J,5280,163,192
682307,GGG,2014J,36,7,11
682309,CCC,2014J,82,9,15
682316,BBB,2014J,908,41,84
682319,EEE,2014J,153,14,12
682321,GGG,2014J,1029,119,55
682343,BBB,2014J,3365,220,108
682355,EEE,2014J,1240,69,47
682358,FFF,2014J,847,17,58
682364,BBB,2014J,98,10,15
682367,CCC,2014J,1645,52,70
682375,BBB,2014J,26,2,12
682385,DDD,2014J,999,99,128
682390,FFF,2014J,1889,74,92
682391,FFF,2014J,974,45,57
682409,BBB,2014J,1252,45,87
682413,GGG,2014J,935,40,41
682414,CCC,2014J,247,15,24
682414,EEE,2014J,171,11,12
682436,FFF,2014J,4511,113,174
682437,FFF,2014J,5538,175,156
682440,GGG,2014J,528,68,45
682480,BBB,2014J,75,9,11
682481,GGG,2014J,317,21,31
682482,FFF,2014J,276,15,33
682483,BBB,2014J,634,20,63
682504,FFF,2014J,970,45,52
682505,FFF,2014J,1,1,1
682511,CCC,2014J,1091,71,59
682511,FFF,2014J,2839,88,114
682538,BBB,2014J,153,8,15
682539,FFF,2014J,5100,145,204
682541,DDD,2014J,271,52,68
682543,GGG,2014J,581,35,31
682546,FFF,2014J,250,12,50
682554,EEE,2014J,270,3,10
682565,CCC,2014J,8,6,2
682565,FFF,2014J,285,15,28
682569,CCC,2014J,1377,136,87
682569,FFF,2014J,5496,187,206
682575,EEE,2014J,86,7,10
682578,FFF,2014J,781,37,51
682588,FFF,2014J,3288,128,151
682613,FFF,2014J,2908,58,98
682625,GGG,2014J,820,64,42
682627,BBB,2014J,1544,61,97
682632,FFF,2014J,6675,197,202
682660,DDD,2014J,1537,112,135
682671,FFF,2014J,506,24,54
682684,DDD,2014J,805,71,80
682692,DDD,2014J,1069,102,127
682695,FFF,2014J,3176,163,190
682717,CCC,2014J,511,25,35
682717,EEE,2014J,399,32,24
682719,FFF,2014J,131,7,26
682728,BBB,2014J,296,12,40
682731,BBB,2014J,71,5,17
682738,CCC,2014J,528,21,24
682740,DDD,2014J,937,103,105
682753,FFF,2014J,3537,162,130
682758,EEE,2014J,262,23,15
682787,DDD,2014J,85,12,20
682813,DDD,2014J,332,60,27
682819,DDD,2014J,599,49,38
682839,FFF,2014J,5842,140,182
682863,FFF,2014J,782,59,48
682887,BBB,2014J,638,57,61
682891,GGG,2014J,56,7,13
682894,FFF,2014J,2825,113,148
682897,DDD,2014J,570,53,136
682913,BBB,2014J,542,33,59
682946,FFF,2014J,208,7,45
682961,CCC,2014J,4283,120,146
682963,FFF,2014J,4086,127,196
682968,DDD,2014J,2898,203,184
682981,FFF,2014J,4446,156,205
682982,FFF,2014J,306,15,26
682983,FFF,2014J,3304,84,138
682985,FFF,2014J,1121,49,73
682990,FFF,2014J,6508,164,137
683002,BBB,2014J,2668,94,98
683005,GGG,2014J,840,75,52
683033,FFF,2014J,5605,138,142
683054,BBB,2014J,43,3,18
683079,EEE,2014J,2151,107,60
683091,DDD,2014J,2838,139,140
683094,FFF,2014J,1981,90,131
683120,BBB,2014J,2163,104,99
683140,BBB,2014J,5645,203,113
683145,BBB,2014J,972,35,82
683164,BBB,2014J,243,20,37
683177,FFF,2014J,893,34,61
683178,FFF,2014J,4124,130,172
683188,GGG,2014J,498,27,23
683202,BBB,2014J,807,25,73
683220,CCC,2014J,181,12,13
683243,FFF,2014J,1378,76,77
683246,EEE,2014J,284,21,13
683256,GGG,2014J,142,12,16
683270,EEE,2014J,2865,130,66
683273,FFF,2014J,41,10,14
683275,BBB,2014J,170,28,23
683299,GGG,2014J,208,12,21
683301,BBB,2014J,35,4,8
683305,FFF,2014J,1956,68,93
683323,FFF,2014J,1098,32,83
683336,GGG,2014J,713,48,40
683346,FFF,2014J,4056,139,169
683347,FFF,2014J,109,6,24
683352,FFF,2014J,2801,92,175
683353,FFF,2014J,6226,175,189
683360,FFF,2014J,73,7,21
683373,CCC,2014J,1389,73,73
683375,FFF,2014J,3357,112,134
683396,DDD,2014J,922,68,60
683403,FFF,2014J,4603,199,210
683406,CCC,2014J,1033,50,42
683420,BBB,2014J,956,55,75
683423,GGG,2014J,1028,71,57
683427,FFF,2014J,1,1,1
683446,FFF,2014J,492,24,45
683467,FFF,2014J,2332,42,113
683486,DDD,2014J,446,46,37
683487,DDD,2014J,320,26,48
683492,EEE,2014J,2857,97,39
683503,CCC,2014J,1432,60,47
683508,FFF,2014J,344,19,39
683530,FFF,2014J,8390,174,241
683548,BBB,2014J,590,38,51
683550,FFF,2014J,1277,50,92
683555,FFF,2014J,375,31,38
683576,FFF,2014J,438,11,45
683592,BBB,2014J,960,41,81
683604,FFF,2014J,7295,201,238
683618,BBB,2014J,644,46,59
683624,FFF,2014J,8730,264,207
683625,CCC,2014J,1902,74,48
683628,FFF,2014J,13,1,4
683630,BBB,2014J,1751,60,100
683633,GGG,2014J,883,55,42
683640,EEE,2014J,638,30,31
683648,DDD,2014J,1655,115,128
683653,DDD,2014J,338,78,55
683664,BBB,2014J,1246,67,89
683668,CCC,2014J,1862,79,70
683696,GGG,2014J,18,2,3
683699,FFF,2014J,571,27,50
683705,BBB,2014J,861,25,74
683713,DDD,2014J,2242,209,180
683718,DDD,2014J,893,64,122
683728,EEE,2014J,1507,78,61
683742,BBB,2014J,1819,79,101
683745,FFF,2014J,1418,53,78
683764,FFF,2014J,652,39,61
683768,BBB,2014J,41,4,12
683772,FFF,2014J,1034,36,64
683777,CCC,2014J,645,70,45
683779,BBB,2014J,1617,82,93
683783,BBB,2014J,2337,94,128
683792,BBB,2014J,50,4,13
683817,BBB,2014J,637,43,86
683820,FFF,2014J,4543,194,180
683832,FFF,2014J,582,27,50
683838,BBB,2014J,1044,53,63
683841,GGG,2014J,640,43,32
683865,CCC,2014J,120,5,16
683902,FFF,2014J,1203,39,88
683934,FFF,2014J,3606,129,142
683935,BBB,2014J,1250,47,96
683947,BBB,2014J,58,9,14
683974,GGG,2014J,1106,98,49
683987,BBB,2014J,2212,114,105
684013,FFF,2014J,5310,154,207
684040,FFF,2014J,929,31,49
684050,EEE,2014J,2466,125,68
684055,BBB,2014J,1588,100,80
684064,EEE,2014J,1706,89,52
684072,BBB,2014J,2286,89,105
684075,FFF,2014J,45,3,15
684095,DDD,2014J,913,102,67
684098,BBB,2014J,208,8,29
684111,CCC,2014J,745,55,42
684116,GGG,2014J,2020,95,72
684141,DDD,2014J,691,53,74
684146,GGG,2014J,1149,79,63
684169,GGG,2014J,682,35,34
684180,AAA,2014J,171,13,34
684183,FFF,2014J,4011,132,217
684184,BBB,2014J,1209,88,83
684208,CCC,2014J,6,1,4
684217,DDD,2014J,705,94,99
684225,EEE,2014J,1016,70,45
684233,DDD,2014J,1031,76,61
684241,DDD,2014J,1116,110,127
684250,BBB,2014J,183,17,32
684270,CCC,2014J,1695,73,62
684273,BBB,2014J,1279,67,93
684305,DDD,2014J,286,25,21
684311,FFF,2014J,2841,105,126
684319,BBB,2014J,1397,57,96
684329,BBB,2014J,2536,107,119
684341,GGG,2014J,327,30,22
684357,EEE,2014J,3039,85,51
684375,BBB,2014J,458,65,56
684383,FFF,2014J,3622,116,142
684386,FFF,2014J,3684,127,162
684393,GGG,2014J,416,23,38
684407,DDD,2014J,869,79,98
684420,BBB,2014J,14,7,7
684427,GGG,2014J,46,4,7
684441,DDD,2014J,369,48,40
684444,CCC,2014J,1370,83,51
684456,GGG,2014J,783,71,52
684459,BBB,2014J,179,14,18
684473,EEE,2014J,1117,69,33
684480,DDD,2014J,1780,144,142
684498,CCC,2014J,400,37,27
684498,EEE,2014J,1,1,1
684504,EEE,2014J,1195,60,44
684511,CCC,2014J,4,2,2
684511,EEE,2014J,859,48,46
684514,CCC,2014J,1424,74,54
684526,FFF,2014J,1826,70,86
684532,EEE,2014J,3168,165,67
684567,EEE,2014J,982,96,50
684572,FFF,2014J,642,18,46
684579,FFF,2014J,188,30,28
684592,FFF,2014J,2700,78,96
684594,FFF,2014J,357,38,43
684610,EEE,2014J,2471,138,67
684615,BBB,2014J,1163,77,79
684617,CCC,2014J,144,6,16
684617,EEE,2014J,39,5,8
684632,DDD,2014J,1001,116,69
684643,CCC,2014J,389,21,39
684663,CCC,2014J,444,36,32
684663,DDD,2014J,229,29,26
684669,CCC,2014J,3488,148,106
684669,EEE,2014J,1826,113,57
684671,FFF,2014J,2897,88,66
684675,FFF,2014J,1645,60,97
684676,FFF,2014J,1003,33,56
684681,BBB,2014J,213,18,32
684687,BBB,2014J,2085,105,93
684704,BBB,2014J,555,41,51
684709,CCC,2014J,1004,70,92
684712,DDD,2014J,18,1,3
684726,FFF,2014J,110,5,13
684733,GGG,2014J,21,2,9
684736,BBB,2014J,47,5,9
684744,DDD,2014J,601,40,67
684802,GGG,2014J,739,48,45
684811,GGG,2014J,464,35,33
684825,EEE,2014J,2013,110,47
684833,BBB,2014J,1505,86,98
684854,DDD,2014J,1353,118,125
684868,DDD,2014J,62,5,10
684882,FFF,2014J,7383,205,144
684903,GGG,2014J,99,6,15
684905,CCC,2014J,2134,116,71
684905,EEE,2014J,1463,118,57
684907,EEE,2014J,1889,83,54
684931,BBB,2014J,1239,75,58
684936,DDD,2014J,608,53,54
684944,CCC,2014J,1,1,1
684944,EEE,2014J,243,9,17
684967,EEE,2014J,1261,80,51
684971,BBB,2014J,592,27,58
684981,FFF,2014J,4840,123,169
684987,GGG,2014J,176,28,21
684990,CCC,2014J,433,19,23
684995,GGG,2014J,435,5,20
685000,BBB,2014J,954,38,73
685004,FFF,2014J,848,31,49
685009,BBB,2014J,1143,34,92
685015,CCC,2014J,81,12,8
685015,DDD,2014J,1422,109,96
685033,DDD,2014J,1,1,1
685042,FFF,2014J,1337,41,58
685052,BBB,2014J,292,24,46
685060,EEE,2014J,1166,62,38
685069,DDD,2014J,294,43,42
685079,BBB,2014J,1567,36,64
685085,DDD,2014J,355,31,60
685096,GGG,2014J,12,2,7
685098,CCC,2014J,1013,75,78
685100,FFF,2014J,800,37,62
685105,FFF,2014J,1214,32,73
685123,DDD,2014J,190,20,15
685128,FFF,2014J,2494,69,113
685140,FFF,2014J,1482,44,92
685152,EEE,2014J,1517,60,47
685155,FFF,2014J,4845,146,163
685176,EEE,2014J,663,32,34
685191,DDD,2014J,1733,137,137
685192,FFF,2014J,591,23,54
685199,EEE,2014J,1452,77,53
685201,BBB,2014J,1556,33,96
685206,CCC,2014J,2167,46,42
685212,CCC,2014J,1394,104,99
685212,FFF,2014J,5311,135,259
685224,DDD,2014J,1922,86,112
685228,BBB,2014J,670,43,42
685236,CCC,2014J,712,32,37
685236,EEE,2014J,724,43,40
685257,BBB,2014J,115,7,19
685267,BBB,2014J,785,58,70
685272,GGG,2014J,360,32,31
685276,FFF,2014J,5720,125,168
685282,GGG,2014J,43,5,10
685283,FFF,2014J,539,38,48
685284,EEE,2014J,1343,119,40
685285,GGG,2014J,799,56,26
685287,CCC,2014J,980,43,37
685287,EEE,2014J,1229,79,46
685289,CCC,2014J,1154,24,48
685292,EEE,2014J,1420,64,56
685294,DDD,2014J,1416,122,113
685318,BBB,2014J,864,41,66
685330,FFF,2014J,5891,67,201
685338,GGG,2014J,759,77,47
685339,FFF,2014J,3082,125,122
685367,FFF,2014J,772,31,63
685370,EEE,2014J,1566,92,57
685373,FFF,2014J,3592,134,186
685378,FFF,2014J,943,37,64
685391,BBB,2014J,1386,55,86
685399,CCC,2014J,151,5,11
685410,FFF,2014J,4470,152,133
685412,CCC,2014J,941,58,57
685412,DDD,2014J,603,58,65
685436,GGG,2014J,1098,81,62
685447,GGG,2014J,103,4,17
685453,BBB,2014J,408,14,49
685458,CCC,2014J,2976,102,118
685458,DDD,2014J,1075,130,135
685474,CCC,2014J,520,48,38
685474,DDD,2014J,146,20,29
685487,CCC,2014J,1702,134,110
685487,EEE,2014J,2963,137,72
685499,EEE,2014J,1737,109,54
685512,FFF,2014J,32,4,11
685514,CCC,2014J,3991,71,62
685517,EEE,2014J,2759,191,57
685535,GGG,2014J,643,49,39
685545,GGG,2014J,501,33,58
685546,DDD,2014J,10,3,3
685557,CCC,2014J,125,8,8
685557,EEE,2014J,15,3,3
685572,CCC,2014J,1209,57,39
685575,GGG,2014J,666,41,35
685592,BBB,2014J,1342,79,101
685597,CCC,2014J,4782,182,97
685602,BBB,2014J,427,4,23
685611,DDD,2014J,2369,219,100
685615,DDD,2014J,1354,121,108
685619,CCC,2014J,695,48,48
685619,FFF,2014J,1440,51,99
685623,DDD,2014J,373,22,67
685627,GGG,2014J,823,54,40
685639,DDD,2014J,4,2,3
685653,BBB,2014J,173,10,28
685657,FFF,2014J,503,21,50
685663,FFF,2014J,9,2,4
685668,EEE,2014J,2421,137,67
685676,GGG,2014J,493,43,38
685697,DDD,2014J,840,60,93
